DATES,Enjin Coin,Maker,Solana,Cardano,Monero,Litecoin,Dogecoin,Chainlink,Bitcoin,XRP,Bitcoin Cash,Polygon,Ethereum,Uniswap,VeChain,Curve DAO Token,Avalanche,Algorand,Stellar,IOTA,Cronos,Fantom,Flow,Tezos,Ethereum Classic,Dash,Internet Computer,Elrond,Polkadot,Binance Coin,Terra Classic,Stacks,Wrapped Bitcoin,Axie Infinity,TRON,Zcash,EOS,Hedera Hashgraph,Sand,Filecoin,Tether,Dai,USD Coin,Basic Attention Token,Cosmos,Cosmos.1,TerraUSD,Decentraland,Shiba Inu,Aave
2020-03-22,0.0735,233.0381,,,38.849,35.735,,,5937.7,0.1511,205.15,,124.478,,,,,0.146,0.0368,0.2631,,,,,4.635,64.561,,,,10.7961,,,,,0.0103,29.969,2.1746,,,,1.0012,1.0012,,,,,,0.0213,,
2020-03-23,0.0735,224.6408,,,43.681,38.968,,,6414.54,0.1585,219.44,,132.408,,,,,0.1608,0.0395,0.2581,,,,,4.919,69.812,,,,11.9618,,,,,0.0114,31.823,2.2926,,,,1.0037,0.9999,,,,,,0.021,,
2020-03-24,0.0735,219.7736,,,47.39,40.288,,,6752.28,0.1626,227.09,,139.783,,,,,0.1596,0.0404,0.2622,,,,,5.089,69.562,,,,12.4607,,,,,0.0115,33.121,2.3535,,,,1.0032,1.0039,,,,,,0.0218,,
2020-03-25,0.0755,228.8127,,,46.31,38.91,,,6598.56,0.16,219.07,,135.34,,,,,0.1536,0.0403,0.2592,,,,,5.014,67.149,,,,11.461,,,,,0.0114,32.182,2.277,,,,1.0014,1.0017,,,,,,0.0207,,
2020-03-26,0.0774,275.6664,,,50.188,39.411,,,6744.69,0.1654,225.41,,136.735,,,,,0.159,0.0429,0.2613,,,,,5.093,68.044,,,,12.1696,,,,,0.0119,31.877,2.2984,,,,1.0037,1.0045,,,,,,0.0237,,
2020-03-27,0.0811,258.2306,,,50.995,40.12,,,6683.67,0.1833,225.73,,137.445,,,,,0.1539,0.0411,0.2526,,,,,5.132,70.842,,,,10.6959,,,,,0.0112,32.65,2.311,,,,1.0011,1.0106,,,,,,0.0215,,
2020-03-28,0.0777,265.2662,,,47.895,39.075,,,6258.91,0.1774,215.15,,130.985,,,,,0.1503,0.04,0.2422,,,,,4.869,65.616,,,,10.6514,,,,,0.0114,30.415,2.2128,,,,1.0023,1.0055,,,,,,0.0208,,
2020-03-29,0.082,261.0647,,,45.077,37.37,,,5949.89,0.1649,207.2,,125.72,,,,,0.1441,0.0378,0.2462,,,,,4.911,61.808,,,,11.2452,,,,,0.0108,29.111,2.1372,,,,0.9999,1.0059,,,,,,0.0203,,
2020-03-30,0.0899,243.0222,,,47.215,39.269,,,6477.56,0.1738,224.42,,134.13,,,,,0.1553,0.0401,0.2444,,,,,5.006,67.019,,,,11.6351,,,,,0.0115,31.385,2.2458,,,,1.0024,1.0126,,,,,,0.0211,,
2020-03-31,0.0869,243.8957,,,47.938,39.25,,,6481.37,0.1778,221.95,,134.745,,,,,0.1542,0.0409,0.2404,,,,,4.968,66.291,,,,12.3485,,,,,0.0116,31.771,2.2415,,,,1.0025,1.0081,,,,,,0.022,,
2020-04-01,0.0869,231.5405,,,47.731,38.025,,,6351.21,0.1737,217.84,,132.193,,,,,0.1548,0.041,0.2397,,,,,4.945,64.399,,,,12.7264,,,,,0.0116,31.411,2.2029,,,,1.0038,1.0144,,,,,,0.0213,,
2020-04-02,0.0828,300.2574,,,50.379,39.825,,,6749.37,0.1772,232.04,,140.635,,,,,0.1589,0.0415,0.2255,,,,,5.098,68.15,,,,11.8985,,,,,0.012,32.147,2.2856,,,,1.0001,1.0089,,,,,,0.0206,,
2020-04-03,0.0828,239.4564,,,53.008,40.31,,,6703.55,0.1784,234.95,,140.775,,,,,0.1582,0.0416,0.2342,,,,,5.07,67.859,,,,12.8333,,,,,0.012,32.706,2.3231,,,,1.0022,1.0088,,,,,,0.0232,,
2020-04-04,0.0828,276.2466,,,54.347,40.545,,,6843.81,0.1804,237.31,,143.825,,,,,0.1788,0.0421,0.2203,,,,,5.137,68.631,,,,13.084,,,,,0.012,33.099,2.3533,,,,1.0018,1.0115,,,,,,0.0206,,
2020-04-05,0.0828,236.9426,,,53.553,40.302,,,6761.43,0.1786,230.41,,142.528,,,,,0.1719,0.0437,0.2137,,,,,5.015,66.992,,,,13.2182,,,,,0.0126,32.777,2.3517,,,,1.0012,1.0152,,,,,,0.0207,,
2020-04-06,0.0999,233.5944,,,58.088,44.105,,,7231.12,0.1937,250.78,,164.223,,,,,0.1881,0.05,0.2104,,,,,5.539,72.144,,,,14.0014,,,,,0.0138,36.564,2.7005,,,,1.0015,1.0121,,,,,,0.0205,,
2020-04-07,0.0892,281.6307,,,55.253,44.24,,,7118.23,0.1914,248.35,,163.55,,,,,0.1859,0.0486,0.207,,,,,5.425,70.557,,,,12.1433,,,,,0.0133,35.815,2.5884,,,,1.0003,1.0126,,,,,,0.0206,,
2020-04-08,0.1308,231.7544,,,57.398,46.24,,,7325.08,0.2008,265.99,,172.093,,,,,0.2057,0.0513,0.2132,,,,,5.885,74.731,,,,14.0493,,,,,0.0137,37.423,2.7234,,,,1.0015,1.0093,,,,,,0.0207,,
2020-04-09,0.1308,325.2831,,,58.805,46.16,,,7306.08,0.199,257.29,,170.515,,0.004,,,0.2008,0.0523,0.2085,,,,,5.882,83.349,,,,15.0267,,,,,0.0135,41.219,2.7278,,,,1.0017,1.0111,,,2.584,2.584,,0.029,,
2020-04-10,0.0997,320.2723,,,54.135,42.401,,,6920.1,0.1886,233.77,,159.228,,0.0037,,,0.1775,0.0475,0.2067,,,,,5.324,73.228,,,,13.9934,,,,,0.0124,36.005,2.5171,,,,1.0014,1.0164,,,2.314,2.314,,0.0284,,
2020-04-11,0.0997,314.84,,,52.73,41.864,,,6796.91,0.1863,225.91,,155.033,,0.004,,,0.179,0.0498,0.2095,,,,,5.2,73.811,,,,14.0824,,,,,0.0125,35.468,2.4534,,,,1.0017,1.0219,,,2.31,2.31,,0.0283,,
2020-04-12,0.0997,290.0,,,55.44,43.42,,,7122.4,0.1944,241.67,,163.945,,0.0039,,,0.1794,0.049,0.2142,,,,,5.47,77.54,,,,14.4236,,,,,0.0128,37.36,2.5763,,,,1.0014,1.0217,,,2.3188,2.3188,,0.028,,
2020-04-13,0.0997,314.3291,,,53.04,41.241,,,6828.62,0.1885,224.68,,156.708,,0.0036,,,0.1737,0.0484,0.2176,,,,,5.215,73.62,,,,15.3547,,,,,0.0127,35.848,2.4559,,,,1.0025,1.0235,,,2.259,2.259,,0.0279,,
2020-04-14,0.0997,296.4125,,,53.976,41.204,,,6873.41,0.1859,222.4,,159.21,,0.0038,,,0.1737,0.0484,0.2217,,,,,5.258,72.356,,,,15.7136,,,,,0.0125,35.417,2.4639,,,,1.0012,1.0184,,,2.246,2.246,,0.0286,,
2020-04-15,0.0778,309.8315,,,55.036,40.505,,,6752.45,0.1856,222.3,,157.81,,0.0039,,,0.1737,0.0462,0.2179,,,,,5.253,72.591,,,,14.8209,,,,,0.0122,35.938,2.4597,,,,1.0005,1.0173,,,2.246,2.246,,0.0289,,
2020-04-16,0.0788,297.4516,,,56.953,42.625,,,7060.08,0.1905,231.89,,172.518,,0.0039,,,0.1737,0.049,0.2136,,,,,5.502,76.086,,,,15.8485,,,,,0.0131,39.049,2.6733,,,,1.0017,1.0163,,,2.246,2.246,,0.0283,,
2020-04-17,0.0788,307.6552,,,57.072,42.37,,,7060.14,0.1898,233.02,,171.01,,0.0038,,,0.1737,0.0488,0.2144,,,,,5.408,75.938,,,,15.8352,,,,,0.013,38.875,2.6305,,,,1.001,1.0169,,,2.246,2.246,,0.0294,,
2020-04-18,0.1022,320.7855,,,58.574,43.705,,,7233.21,0.1938,244.32,,183.415,,0.0042,,,0.1737,0.0506,0.2186,,,,,5.618,79.622,,,,16.6488,,,,,0.0134,41.889,2.7143,,,,1.0012,1.0038,,,2.246,2.246,,0.0299,,
2020-04-19,0.1164,324.4126,,,57.721,42.7,,,7150.37,0.191,233.58,,181.47,,0.0039,,,0.1737,0.0491,0.2139,,,,,5.53,82.649,,,,16.1497,,,,,0.013,46.523,2.6228,,,,1.0015,1.0273,,,2.246,2.246,,0.0295,,
2020-04-20,0.1164,298.3869,,,55.295,40.516,,,6868.11,0.1825,221.26,,171.918,,0.0041,,,0.1737,0.0496,0.2146,,,,,5.299,76.167,,,,15.539,,,,,0.0125,43.042,2.499,,,,1.0013,1.0167,,,2.246,2.246,,0.0288,,
2020-04-21,0.0829,327.7496,,,55.47,40.775,,,6894.6,0.1846,221.01,,172.815,,0.0037,,,0.1783,0.0509,0.2213,,,,,5.23,75.234,,,,15.4433,,,,,0.0126,43.025,2.5329,,,,1.0015,1.0109,,,2.274,2.274,,0.0286,,
2020-04-22,0.113,336.3097,,,56.876,41.915,,,7119.34,0.1881,233.2,,183.03,,0.004,,,0.187,0.055,0.2165,,,,,5.396,81.019,,,,15.8563,,,,,0.0129,45.56,2.6273,,,,1.0014,1.0143,,,2.3927,2.3927,,0.0287,,
2020-04-23,0.121,323.0967,,,60.245,43.328,,,7541.59,0.1953,241.35,,189.195,,0.0038,,,0.1951,0.0621,0.2209,,,,,5.731,82.587,,,,15.9871,,,,,0.0136,45.409,2.7117,,,,1.0007,1.0148,,,2.424,2.424,,0.0275,,
2020-04-24,0.102,334.827,,,60.615,44.66,,,7533.88,0.1933,238.93,,188.168,,0.0042,,,0.2088,0.0612,0.207,,,,,5.614,81.749,,,,15.9363,,,,,0.014,44.514,2.7125,,,,1.0014,1.0169,,,2.7546,2.7546,,0.0283,,
2020-04-25,0.151,306.4405,,,61.098,44.596,,,7553.5,0.1948,239.9,,194.23,,0.0041,,,0.2108,0.0619,0.221,,,,,5.76,85.666,,,,16.1023,,,,,0.0139,44.959,2.7054,,,,1.0009,1.0227,,,2.8688,2.8688,,0.0281,,
2020-04-26,0.1587,317.8727,,,61.37,44.48,,,7651.93,0.1961,245.48,,196.918,,0.0042,,,0.2258,0.0621,0.2159,,,,,6.192,84.645,,,,16.2964,,,,,0.0142,44.942,2.7287,,,,1.001,1.009,,,2.8121,2.8121,,0.0288,,
2020-04-27,0.1314,314.982,,,61.62,43.94,,,7708.12,0.1951,238.22,,193.678,,0.0046,,,0.2173,0.0695,0.2153,,,,,6.052,82.123,,,,15.9039,,,,,0.0145,43.64,2.7102,,,,1.0015,1.0128,,,2.7683,2.7683,,0.0287,,
2020-04-28,0.162,313.0234,,,62.361,44.888,,,7736.85,0.2125,240.21,,196.638,,0.0044,,,0.2163,0.0885,0.2131,,,,,6.09,82.265,,,,16.183,,,,,0.0153,44.237,2.7389,,,,1.0017,1.0134,,,2.802,2.802,,0.0294,,
2020-04-29,0.1586,343.8564,,,66.886,48.9,,,8933.48,0.2285,261.32,,216.925,,0.0046,,,0.231,0.0722,0.221,,,,,6.782,85.721,,,,17.3939,,,,,0.0162,47.265,3.0222,,,,1.0009,1.0135,,,2.935,2.935,,0.0277,,
2020-04-30,0.1586,346.3326,,,62.594,47.105,,,8826.56,0.2147,254.57,,211.745,,0.0049,,,0.2099,0.0676,0.218,,,,,6.544,81.789,,,,16.9764,,,,,0.0152,45.34,2.8587,,,,1.0005,1.0175,,,2.737,2.737,,0.0265,,
2020-05-01,0.1586,349.2001,,,63.472,46.971,,,8734.2,0.216,253.55,,209.893,,0.0045,,,0.2136,0.0729,0.227,,,,,6.594,82.332,,,,17.1383,,,,,0.0167,45.325,2.8626,,,,1.0004,1.0154,,,2.836,2.836,,0.0276,,
2020-05-02,0.1325,356.1,,,64.6,49.405,,,8934.5,0.224,259.08,,214.168,,0.0046,,,0.2191,0.0961,0.2083,,,,,7.413,83.497,,,,17.5524,,,,,0.0164,46.216,2.9274,,,,1.0012,1.0098,,,2.8805,2.8805,,0.0296,,
2020-05-03,0.1414,352.6601,,,62.472,47.499,,,8848.36,0.2185,249.44,,208.058,,0.0045,,,0.2061,0.0896,0.2114,,,,,7.174,80.7,,,,17.1236,,,,,0.0163,44.851,2.808,,,,1.0008,1.0074,,,2.776,2.776,,0.0308,,
2020-05-04,0.114,350.3721,,,60.633,47.0,,,8921.68,0.2192,246.45,,207.375,,0.0047,,,0.2056,0.1158,0.2203,,,,,7.277,79.56,,,,17.0396,,,,,0.0162,44.036,2.7718,,,,1.0017,1.0102,,,2.768,2.768,,0.0341,,
2020-05-05,0.15,344.0474,,,60.505,46.52,,,8951.51,0.2168,245.74,,205.048,,0.0045,,,0.2081,0.0722,0.2159,,,,,7.194,79.547,,,,16.9016,,,,,0.0159,43.726,2.759,,,,1.0009,1.0055,,,2.7087,2.7087,,0.0286,,
2020-05-06,0.1423,326.8596,,,59.239,46.345,,,9250.9,0.2173,246.57,,205.618,,0.0043,,,0.1974,0.0703,0.2219,,,,,7.096,78.979,,,,16.3918,,,,,0.0157,43.664,2.7517,,,,1.0013,1.0044,,,2.6365,2.6365,,0.0274,,
2020-05-07,0.1504,301.2582,,,63.61,47.438,,,9801.31,0.2179,251.95,,211.8,,0.0045,,,0.2046,0.0876,0.2201,,,,,7.1,78.925,,,,17.0131,,,,,0.0161,44.469,2.756,,,,1.0016,1.0033,,,2.7234,2.7234,,0.0349,,
2020-05-08,0.1405,301.3457,,,64.232,47.975,,,9998.9,0.2204,264.37,,214.65,,0.0047,,,0.2182,0.0728,0.215,,,,,7.236,79.639,,,,14.7352,,,,,0.0163,46.183,2.7899,,,,1.0012,1.0049,,,2.8114,2.8114,,0.0288,,
2020-05-09,0.1405,315.9537,,,63.652,47.65,,,9649.88,0.2192,267.07,,212.07,,0.005,,,0.2133,0.0716,0.2156,,,,,7.079,80.411,,,,16.3612,,,,,0.0161,45.533,2.7735,,,,1.0,1.0094,,,2.7493,2.7493,,0.0341,,
2020-05-10,0.1405,330.4743,,,58.684,41.871,,,8675.29,0.1956,234.85,,188.193,,0.0042,,,0.192,0.0643,0.222,,,,,6.175,71.971,,,,15.2152,,,,,0.0143,40.73,2.4253,,,,1.0005,1.0088,,,2.4949,2.4949,,0.0341,,
2020-05-11,0.1405,339.9362,,,59.38,41.41,,,8636.21,0.1919,231.25,,186.818,,0.0043,,,0.187,0.0628,0.2204,,,,,6.015,69.968,,,,13.7851,,,,,0.014,39.59,2.409,,,,1.0007,1.006,,,2.4037,2.4037,,0.0321,,
2020-05-12,0.1748,320.2399,,,61.398,42.285,,,8824.98,0.1975,234.0,,189.713,,0.0041,,,0.1933,0.0703,0.2199,,,,,6.123,73.29,,,,14.6098,,,,,0.0145,42.474,2.444,,,,1.0007,1.0079,,,2.497,2.497,,0.0295,,
